Episode,Reward,Steps,Completed,Deadlock
1877,107.65,11,True,False
1878,105.65,12,True,False
1879,99.75,13,True,False
1880,-426.9500000000023,500,False,False
1881,-407.45000000000226,500,False,False
1882,107.35000000000001,17,True,False
1883,-446.45000000000203,500,False,False
1884,79.05000000000001,37,True,False
1885,-409.4000000000021,500,False,False
1886,101.65,14,True,False
1887,-446.45000000000215,500,False,False
1888,-417.2000000000023,500,False,False
1889,-91.45,15,False,True
1890,-87.35,11,False,True
1891,58.35000000000002,61,True,False
1892,-417.20000000000226,500,False,False
1893,97.75,14,True,False
1894,105.75,10,True,False
1895,109.35000000000001,16,True,False
1896,81.05,36,True,False
1897,107.65,11,True,False
1898,-397.7000000000022,500,False,False
1899,72.35,54,True,False
1900,101.45,18,True,False
1901,-89.25,10,False,True
1902,99.65,15,True,False
1903,-485.45000000000175,500,False,False
1904,81.05000000000001,36,True,False
1905,97.45,20,True,False
1906,-493.2500000000021,500,False,False
1907,-503.000000000002,500,False,False
1908,-454.25000000000193,500,False,False
1909,-446.450000000002,500,False,False
1910,-378.200000000002,500,False,False
1911,-130.74999999999997,60,False,True
1912,-458.1500000000022,500,False,False
1913,40.95000000000003,58,True,False
1914,-460.100000000002,500,False,False
1915,-430.85000000000196,500,False,False
1916,-436.7000000000023,500,False,False
1917,-426.9500000000022,500,False,False
1918,83.14999999999999,33,True,False
1919,99.45,19,True,False
1920,-464.00000000000216,500,False,False
1921,103.65,13,True,False
1922,105.55000000000001,14,True,False
1923,-448.4000000000019,500,False,False
1924,101.65,14,True,False
1925,103.65,13,True,False
1926,81.15,34,True,False
1927,-432.8000000000022,500,False,False
1928,109.75,8,True,False
1929,111.75,7,True,False
1930,101.25,22,True,False
1931,-456.20000000000215,500,False,False
1932,101.15,24,True,False
1933,89.35,26,True,False
1934,101.55,16,True,False
1935,-103.55,23,False,True
1936,105.65,12,True,False
1937,-99.65,23,False,True
1938,-83.25,7,False,True
1939,107.55,13,True,False
1940,101.44999999999999,18,True,False
1941,115.75,5,True,False
1942,-475.70000000000164,500,False,False
1943,93.55,20,True,False
1944,77.65,26,True,False
1945,-448.4000000000023,500,False,False
1946,-417.20000000000243,500,False,False
1947,115.75,5,True,False
1948,68.45000000000002,54,True,False
1949,-403.55000000000246,500,False,False
1950,-450.35000000000207,500,False,False
1951,105.65,12,True,False
1952,92.94999999999999,32,True,False
1953,99.35,21,True,False
1954,61.15000000000002,44,True,False
1955,109.65,10,True,False
1956,72.85000000000002,44,True,False
1957,113.75,6,True,False
1958,-483.50000000000193,500,False,False
1959,95.65,17,True,False
1960,103.55,15,True,False
1961,-440.6000000000023,500,False,False
1962,-409.40000000000174,500,False,False
1963,91.05,31,True,False
1964,85.65,22,True,False
1965,58.65000000000002,55,True,False
1966,101.55,16,True,False
1967,101.45,18,True,False
1968,-97.45,18,False,True
1969,65.75000000000004,69,True,False
1970,111.55,11,True,False
1971,-95.45,17,False,True
1972,111.75,7,True,False
1973,93.15,28,True,False
1974,83.25,31,True,False
1975,64.65000000000003,52,True,False
1976,-425.00000000000176,500,False,False
1977,97.65,16,True,False
1978,84.94999999999999,36,True,False
1979,83.35,29,True,False
1980,97.35,22,True,False
1981,95.55,19,True,False
1982,89.55,22,True,False
1983,97.44999999999999,20,True,False
1984,-506.900000000002,500,False,False
1985,103.55,15,True,False
1986,87.55,23,True,False
1987,109.75,8,True,False
1988,83.25,31,True,False
1989,99.25,23,True,False
1990,107.45,15,True,False
1991,-101.95,30,False,True
1992,-446.45000000000226,500,False,False
1993,72.05000000000004,60,True,False
1994,113.65,8,True,False
1995,103.65,13,True,False
1996,-473.75000000000216,500,False,False
1997,99.14999999999999,25,True,False
1998,111.75,7,True,False
1999,105.55,14,True,False
2000,-448.40000000000214,500,False,False
2001,-256.60000000000076,257,False,True
2002,-79.6,2,False,True
2003,-212.2,149,False,True
2004,-89.9,13,False,True
2005,-79.1,2,False,True
2006,-109.55000000000001,26,False,True
2007,-136.5999999999999,127,False,True
2008,-105.25,18,False,True
2009,-78.75,5,False,True
2010,-214.04999999999984,139,False,True
2011,-157.64999999999986,130,False,True
2012,-85.2,7,False,True
2013,-161.64999999999992,76,False,True
2014,-462.05000000000234,500,False,False
2015,-115.55000000000001,59,False,True
2016,-89.9,13,False,True
2017,-103.75,17,False,True
2018,-402.65000000000214,500,False,False
2001,-530.6500000000021,500,False,False
2002,-89.65,8,False,True
2003,-271.6500000000005,275,False,True
2004,-126.24999999999993,68,False,True
2005,-82.4,10,False,True
2006,-231.99999999999994,160,False,True
2007,-126.04999999999995,93,False,True
2008,-251.30000000000024,219,False,True
2009,-81.6,3,False,True
2010,-95.35000000000002,56,False,True
2011,-183.9999999999999,111,False,True
2012,-521.500000000002,500,False,False
2013,-234.2,175,False,True
2014,-303.1000000000007,280,False,True
2015,-81.6,3,False,True
2016,-161.94999999999996,60,False,True
2017,-94.45,34,False,True
2018,-93.94999999999999,16,False,True
2019,-100.45,29,False,True
2020,-424.00000000000205,500,False,False
2021,-452.0500000000021,500,False,False
2022,-93.1,19,False,True
2023,-91.3,12,False,True
2001,-572.300000000001,380,False,True
2002,-606.3499999999999,500,False,False
2003,-505.40000000000225,500,False,False
2004,-85.3,9,False,True
2005,-149.4999999999999,75,False,True
2006,-155.39999999999992,78,False,True
2007,-168.49999999999994,74,False,True
2008,-162.49999999999994,96,False,True
2009,-434.2000000000019,464,False,True
2010,-81.2,5,False,True
2011,-121.10000000000001,170,False,True
2012,-177.74999999999986,211,False,True
2013,-141.7999999999999,123,False,True
2014,-165.8499999999999,90,False,True
2015,-277.6000000000002,224,False,True
2016,-438.650000000002,500,False,False
2017,-187.6499999999998,146,False,True
2018,-178.69999999999987,150,False,True
2019,-83.75,7,False,True
2020,-524.4500000000021,500,False,False
2021,-95.65,11,False,True
2022,-306.30000000000086,266,False,True
2023,-500.050000000002,500,False,False
2024,-483.2000000000027,500,False,False
2025,-79.55,1,False,True
2026,-78.9,26,False,True
2027,-251.55000000000007,180,False,True
2028,-62.9,8,False,True
2029,-117.34999999999998,26,False,True
2030,-508.0500000000023,459,False,True
2031,-436.6500000000015,427,False,True
2032,-87.9,22,False,True
2033,-445.9500000000019,475,False,True
2034,-94.3,6,False,True
2035,-228.39999999999998,190,False,True
2036,-161.3499999999999,87,False,True
2037,-90.2,19,False,True
2038,-409.3000000000016,500,False,False
2039,-579.5500000000011,500,False,False
2040,-128.44999999999993,53,False,True
2041,-79.7,4,False,True
2042,-87.5,14,False,True
2043,-102.1,23,False,True
2044,-79.55,1,False,True
2045,-79.55,1,False,True
2046,-439.15000000000197,500,False,False
2047,-235.0,187,False,True
2048,-110.80000000000001,24,False,True
2049,-264.9000000000005,238,False,True
2050,-85.2,7,False,True
2051,-101.30000000000001,27,False,True
2052,-134.79999999999987,102,False,True
2053,-95.95000000000002,48,False,True
2054,-284.20000000000044,234,False,True
2055,-250.9000000000002,240,False,True
2056,-81.95,10,False,True
2057,-522.500000000002,500,False,False
2058,-81.75,6,False,True
2059,-87.44999999999999,13,False,True
2060,-87.85000000000001,39,False,True
2061,-575.650000000001,500,False,False
2062,-471.950000000002,479,False,True
2063,-98.25,45,False,True
2064,-106.7,37,False,True
2065,-106.5,16,False,True
2066,-95.75,23,False,True
2067,-125.90000000000002,47,False,True
2068,-207.5999999999999,105,False,True
2069,-411.35000000000275,500,False,False
2070,-149.14999999999992,73,False,True
2071,-335.15000000000094,303,False,True
2072,-396.9000000000021,459,False,True
2073,-85.25,8,False,True
2074,-395.5000000000023,500,False,False
2075,-145.95,52,False,True
2076,-296.7000000000021,500,False,False
2077,-122.69999999999999,45,False,True
2078,-92.6,28,False,True
2079,-128.2,58,False,True
2080,-152.79999999999993,82,False,True
2081,-318.30000000000064,290,False,True
2082,-101.30000000000001,54,False,True
2083,-177.19999999999985,112,False,True
2084,-134.44999999999993,127,False,True
2085,-111.95,35,False,True
2086,-100.6,32,False,True
2087,-112.89999999999999,44,False,True
2088,-411.35000000000196,500,False,False
2089,-178.54999999999987,187,False,True
2090,-81.7,5,False,True
2091,-145.34999999999994,82,False,True
2092,-452.8000000000021,500,False,False
2093,-123.09999999999997,63,False,True
2094,-87.1,6,False,True
2095,-202.59999999999962,240,False,True
2096,-87.69999999999999,8,False,True
2097,-417.70000000000203,500,False,False
2098,-237.20000000000005,190,False,True
2099,-268.9000000000002,191,False,True
2100,-198.49999999999977,157,False,True
2101,-462.5500000000023,500,False,False
2102,-115.25,23,False,True
2103,-126.49999999999997,63,False,True
2104,-548.3500000000015,500,False,False
2105,-199.04999999999978,159,False,True
2106,-624.3999999999999,500,False,False
2107,-147.79999999999995,79,False,True
2108,-107.30000000000004,144,False,True
2109,-406.4000000000018,443,False,True
2110,-105.90000000000002,51,False,True
2111,-528.8000000000021,500,False,False
2112,-373.2000000000012,337,False,True
2113,-86.1,15,False,True
2114,-470.3500000000017,500,False,False
2115,-174.0499999999999,80,False,True
2116,-345.2000000000004,330,False,True
2117,-411.850000000002,500,False,False
2118,-91.5,16,False,True
2119,-395.300000000002,500,False,False
2120,-86.1,15,False,True
2121,-105.85000000000001,30,False,True
2122,-116.64999999999998,32,False,True
2123,-116.05000000000001,39,False,True
2124,-493.6500000000018,415,False,True
2125,-106.45000000000002,83,False,True
2126,-113.44999999999999,26,False,True
2127,-391.3500000000024,500,False,False
2128,-148.04999999999998,45,False,True
2129,-131.39999999999998,63,False,True
2130,-79.55,1,False,True
2131,-144.69999999999993,57,False,True
2132,-116.1,40,False,True
2133,-219.35000000000002,205,False,True
2134,-146.64999999999998,62,False,True
2135,-469.85000000000207,500,False,False
2136,-144.19999999999993,76,False,True
2137,-165.79999999999984,121,False,True
2138,-125.89999999999996,61,False,True
2139,-79.1,2,False,True
2140,-112.2,40,False,True
2141,-581.500000000001,500,False,False
2142,-119.35,22,False,True
2143,-211.19999999999976,160,False,True
2144,-99.65,23,False,True
2145,-513.3000000000018,500,False,False
2146,-111.55,27,False,True
2147,-349.45000000000186,500,False,False
2148,-136.64999999999998,54,False,True
2149,-134.34999999999997,54,False,True
2150,-238.35000000000002,223,False,True
2151,-97.25,14,False,True
2152,-481.5500000000024,500,False,False
2153,-277.2000000000002,302,False,True
2154,-203.29999999999973,175,False,True
2155,-90.30000000000001,29,False,True
2156,-99.6,22,False,True
2157,-129.64999999999992,68,False,True
2158,-208.74999999999994,119,False,True
2159,-215.60000000000002,109,False,True
2160,-409.90000000000236,500,False,False
2161,-113.0,46,False,True
2162,-224.75,183,False,True
2163,-100.30000000000001,26,False,True
2164,-122.05,32,False,True
2165,-83.75,7,False,True
2166,-99.65,16,False,True
2167,-134.04999999999995,58,False,True
2168,-83.25,7,False,True
2169,-636.2000000000007,478,False,True
2170,-144.89999999999992,90,False,True
2171,-272.10000000000036,231,False,True
2172,-121.54999999999998,32,False,True
2173,-134.79999999999998,73,False,True
2174,-466.90000000000236,500,False,False
2175,-477.40000000000174,402,False,True
2176,-102.0,21,False,True
2177,-193.09999999999985,123,False,True
2178,-201.89999999999975,186,False,True
2179,-76.25,21,False,True
2180,-151.34999999999985,92,False,True
2181,-231.10000000000014,196,False,True
2182,-176.19999999999987,121,False,True
2183,-117.65,32,False,True
2184,-102.85000000000001,38,False,True
2185,-229.9000000000001,247,False,True
2186,-163.5499999999999,86,False,True
2187,-112.0,65,False,True
2188,-90.15,18,False,True
2189,-146.14999999999995,86,False,True
2190,-349.1000000000013,358,False,True
2191,-251.05000000000024,265,False,True
2192,-157.69999999999993,82,False,True
2193,-94.64999999999999,31,False,True
2194,-107.95000000000005,110,False,True
2195,-469.85000000000235,500,False,False
2196,-470.80000000000217,500,False,False
2197,-98.9,28,False,True
2198,-514.700000000002,500,False,False
2199,-99.9,48,False,True
2200,-257.1500000000003,219,False,True
2201,-161.44999999999996,109,False,True
2202,-105.55,24,False,True
2203,-131.5,48,False,True
2204,-162.69999999999993,124,False,True
2205,-552.2500000000018,500,False,False
2206,-167.5999999999999,88,False,True
2207,-163.59999999999988,99,False,True
2208,-135.19999999999993,82,False,True
2209,-89.75,10,False,True
2210,-390.40000000000225,500,False,False
2211,-340.4000000000018,431,False,True
2212,-83.7,6,False,True
2213,-291.20000000000067,295,False,True
2214,-254.0000000000001,214,False,True
2215,-218.69999999999993,218,False,True
2216,-323.300000000003,500,False,False
2217,-374.80000000000194,500,False,False
2218,-480.70000000000147,429,False,True
2219,-557.1000000000015,500,False,False
2220,-109.15,28,False,True
2221,-485.900000000002,500,False,False
2222,-144.04999999999998,53,False,True
2223,-437.6500000000019,500,False,False
2224,-148.59999999999997,69,False,True
2225,-480.0500000000025,500,False,False
2226,-120.49999999999996,78,False,True
2227,-527.8500000000025,500,False,False
2228,-161.89999999999992,79,False,True
2229,-571.7500000000016,500,False,False
2230,-125.6999999999999,104,False,True
2231,-320.7500000000008,312,False,True
2232,-146.0,65,False,True
2233,-111.95000000000002,55,False,True
2234,-105.05000000000001,61,False,True
2235,-87.9,12,False,True
2236,-314.15000000000094,282,False,True
2237,-538.1000000000022,500,False,False
2238,-71.15,17,False,True
2239,-93.3,13,False,True
2240,-101.35,18,False,True
2241,-81.75,6,False,True
2242,-519.1000000000022,500,False,False
2243,-101.55000000000001,22,False,True
2244,-79.55,1,False,True
2245,-59.250000000000014,30,False,True
2246,-369.3000000000007,346,False,True
2247,-530.800000000002,500,False,False
2248,-130.64999999999998,58,False,True
2249,-111.50000000000003,65,False,True
2250,-549.8000000000014,500,False,False
2251,-243.85000000000014,177,False,True
2252,-103.65,25,False,True
2253,-81.3,7,False,True
2254,-86.44999999999999,13,False,True
2255,-220.89999999999992,177,False,True
2256,-93.75,12,False,True
2257,-173.39999999999984,133,False,True
2258,-445.45000000000164,500,False,False
2259,-481.55000000000234,500,False,False
2260,-263.45000000000016,175,False,True
2261,-125.79999999999997,59,False,True
2262,-260.85000000000025,181,False,True
2263,-473.0000000000013,392,False,True
2264,-491.30000000000234,500,False,False
2265,-171.49999999999983,134,False,True
2266,-508.90000000000174,428,False,True
2267,-314.3500000000008,251,False,True
2268,-83.7,6,False,True
2269,-238.74999999999994,139,False,True
2270,-142.54999999999998,52,False,True
2271,-405.00000000000114,358,False,True
2272,-500.75000000000193,499,False,True
2273,-140.69999999999993,104,False,True
2274,-104.95,22,False,True
2275,-136.24999999999997,43,False,True
2276,-218.69999999999987,220,False,True
2277,-466.90000000000236,500,False,False
2278,-150.94999999999993,74,False,True
2279,-81.64999999999999,4,False,True
2280,-133.39999999999998,112,False,True
2281,-82.05,40,False,True
2282,-407.15000000000265,500,False,False
2283,-128.95,39,False,True
2284,-182.9999999999999,120,False,True
2285,-108.70000000000002,68,False,True
2286,-314.95000000000056,224,False,True
2287,-102.4,12,False,True
2288,-272.6000000000002,167,False,True
2289,-120.09999999999997,52,False,True
2290,-203.8999999999998,168,False,True
2291,-164.4499999999999,83,False,True
2292,-276.10000000000053,247,False,True
2293,-434.2000000000008,308,False,True
2294,-516.1500000000019,500,False,False
2295,-357.0000000000006,256,False,True
2296,-108.60000000000001,46,False,True
2297,-88.95,61,False,True
2298,-136.05,49,False,True
2299,-349.8000000000011,374,False,True
2300,-331.0000000000009,302,False,True
2301,-81.2,5,False,True
2302,-316.3000000000014,417,False,True
2303,-387.45000000000255,500,False,False
2304,-102.4,29,False,True
2305,-248.40000000000043,260,False,True
2306,-287.650000000001,283,False,True
2307,-124.89999999999998,50,False,True
2308,-352.4000000000012,330,False,True
2309,-157.19999999999987,112,False,True
2310,-441.8500000000017,393,False,True
2311,-83.64999999999999,5,False,True
2312,-85.64999999999999,6,False,True
2313,-101.55,22,False,True
2314,-441.6000000000011,377,False,True
2315,-102.20000000000005,95,False,True
2316,-135.09999999999997,59,False,True
2317,-519.1000000000026,500,False,False
2318,-83.6,4,False,True
2319,-451.30000000000183,447,False,True
2320,-93.1,29,False,True
2321,-534.7000000000021,500,False,False
2322,-376.7500000000025,500,False,False
2323,-81.8,7,False,True
2324,-78.4,8,False,True
2325,-317.55000000000115,287,False,True
2326,-125.39999999999998,43,False,True
2327,-341.60000000000133,358,False,True
2328,-177.44999999999987,177,False,True
2329,-391.85000000000207,500,False,False
2330,-119.19999999999999,53,False,True
2331,-115.35000000000001,45,False,True
2332,-156.04999999999995,74,False,True
2333,-129.19999999999996,41,False,True
2334,-375.5500000000012,335,False,True
2335,-110.25,40,False,True
2336,-88.8,21,False,True
2337,-100.2,24,False,True
2338,-464.00000000000165,500,False,False
2339,-82.45,11,False,True
2340,-175.19999999999993,101,False,True
2341,-164.64999999999984,121,False,True
2342,-74.5,25,False,True
2343,-416.2000000000022,500,False,False
2344,-528.350000000002,500,False,False
2345,-176.04999999999987,128,False,True
2346,-92.6,19,False,True
2347,-111.9,44,False,True
2348,-83.35,9,False,True
2349,-100.20000000000002,34,False,True
2350,-79.1,2,False,True
2351,-93.6,19,False,True
2352,-132.99999999999997,39,False,True
2353,-532.7500000000023,500,False,False
2354,-81.75,6,False,True
2355,-135.79999999999995,73,False,True
2356,-125.99999999999994,63,False,True
2357,-111.20000000000002,32,False,True
2358,-132.59999999999994,44,False,True
2359,-106.55,18,False,True
2360,-300.4500000000004,211,False,True
2361,-150.94999999999993,70,False,True
2362,-325.9500000000013,395,False,True
2363,-118.25000000000001,44,False,True
2364,-115.85,45,False,True
2365,-85.75,18,False,True
2366,-93.4,15,False,True
2367,-79.64999999999999,3,False,True
2368,-327.8000000000011,296,False,True
2369,-396.10000000000116,386,False,True
2370,-382.8000000000028,500,False,False
2371,-95.20000000000002,60,False,True
2372,-83.60000000000001,51,False,True
2373,-81.89999999999999,9,False,True
2374,-79.6,2,False,True
2375,-123.14999999999995,54,False,True
2376,-92.0,16,False,True
2377,-83.75,7,False,True
2378,-269.20000000000033,343,False,True
2379,-579.5500000000006,500,False,False
2380,-67.55000000000001,31,False,True
2381,-326.65000000000197,500,False,False
2382,-81.2,5,False,True
2383,-248.7000000000001,147,False,True
2384,-87.25,9,False,True
2385,-93.75,22,False,True
2386,-516.6500000000023,500,False,False
2387,-273.6500000000006,267,False,True
2388,-86.1,15,False,True
2389,-220.54999999999995,153,False,True
2390,-149.79999999999987,110,False,True
2391,-93.9,15,False,True
2392,-200.0499999999999,101,False,True
2393,-139.79999999999995,95,False,True
2394,-79.55,1,False,True
2395,-146.89999999999992,74,False,True
2396,-130.84999999999994,82,False,True
2397,-226.05000000000013,164,False,True
2398,-460.250000000002,410,False,True
2399,-198.7999999999999,163,False,True
2400,-128.94999999999996,53,False,True
2401,-126.99999999999997,73,False,True
2402,-210.89999999999992,138,False,True
2403,-82.95,49,False,True
2404,-83.0,12,False,True
2405,-167.0499999999999,104,False,True
2406,-114.1,22,False,True
2407,-86.85,21,False,True
2408,-549.3000000000017,500,False,False
2409,-97.45,18,False,True
2410,-119.19999999999999,44,False,True
2411,-83.25,7,False,True
2412,-79.55,1,False,True
2413,-199.79999999999984,144,False,True
2414,-204.64999999999984,162,False,True
2415,-143.79999999999998,48,False,True
2416,-351.50000000000125,419,False,True
2417,-346.7000000000008,287,False,True
2418,-462.05000000000217,500,False,False
2419,-88.6,17,False,True
2420,-430.8500000000021,500,False,False
2421,-85.5,13,False,True
2422,-112.30000000000001,35,False,True
2423,-178.5499999999999,113,False,True
2424,-199.6499999999998,152,False,True
2425,-241.7500000000005,184,False,True
2426,-123.54999999999998,33,False,True
2427,-558.1000000000012,500,False,False
2428,-79.55,1,False,True
2429,-197.0999999999999,112,False,True
2430,-123.0,44,False,True
2431,-160.49999999999991,82,False,True
2432,-119.44999999999995,69,False,True
2433,-297.9500000000009,244,False,True
2434,-224.14999999999998,117,False,True
2435,-641.95,500,False,False
2436,-90.19999999999999,19,False,True
2437,-180.29999999999978,194,False,True
2438,-95.25,13,False,True
2439,-230.89999999999998,142,False,True
2440,-140.99999999999994,60,False,True
2441,-138.94999999999993,68,False,True
2442,-464.0500000000017,458,False,True
2443,-310.80000000000086,297,False,True
2444,-538.6000000000017,500,False,False
2445,-159.3999999999999,97,False,True
2446,-141.19999999999996,74,False,True
2447,-93.9,25,False,True
2448,-79.7,4,False,True
2449,-346.40000000000106,327,False,True
2450,-119.44999999999999,29,False,True
2451,-417.20000000000215,500,False,False
2452,-120.49999999999997,40,False,True
2453,-128.7,41,False,True
2454,-96.5,11,False,True
2455,-152.89999999999986,141,False,True
2456,-79.55,1,False,True
2457,-538.100000000002,500,False,False
2458,-126.04999999999998,44,False,True
2459,-384.00000000000153,402,False,True
2460,-195.89999999999978,145,False,True
2461,-140.04999999999993,100,False,True
2462,-91.8,12,False,True
2463,-118.04999999999998,40,False,True
2464,-115.85,35,False,True
2465,-97.35000000000001,36,False,True
2466,-111.65,19,False,True
2467,-547.3500000000017,500,False,False
2468,-209.29999999999978,178,False,True
2469,-90.0,15,False,True
2470,-548.3500000000017,500,False,False
2471,-83.6,4,False,True
2472,-343.5500000000007,357,False,True
2473,-92.05000000000001,27,False,True
2474,-383.50000000000216,500,False,False
2475,-273.9500000000007,282,False,True
2476,-126.19999999999999,37,False,True
2477,-79.64999999999999,3,False,True
2478,-118.94999999999999,68,False,True
2479,-98.30000000000001,25,False,True
2480,-110.4,43,False,True
2481,-79.6,2,False,True
2482,-141.04999999999995,47,False,True
2483,-276.4000000000002,194,False,True
2484,-442.40000000000185,493,False,True
2485,-497.1500000000023,500,False,False
2486,-556.1500000000016,500,False,False
2487,-421.4500000000018,424,False,True
2488,-152.29999999999995,52,False,True
2489,-137.29999999999995,74,False,True
2490,-530.3000000000019,500,False,False
2491,-142.64999999999992,64,False,True
2492,-79.55,1,False,True
2493,-150.84999999999994,72,False,True
2494,-141.05,37,False,True
2495,-472.3000000000023,500,False,False
2496,-94.7,39,False,True
2497,-83.3,18,False,True
2498,-113.60000000000001,49,False,True
2499,-522.500000000002,500,False,False
2500,-204.54999999999978,147,False,True
2501,-372.7000000000018,368,False,True
2502,-137.54999999999998,40,False,True
2503,-117.94999999999999,28,False,True
2504,-73.95000000000002,54,False,True
2505,-100.6,15,False,True
2506,-479.60000000000196,500,False,False
2507,-451.3000000000025,500,False,False
2508,-287.30000000000035,223,False,True
2509,-524.950000000002,500,False,False
2510,-526.9000000000021,500,False,False
2511,-79.64999999999999,3,False,True
2512,-430.85000000000207,500,False,False
2513,-219.15000000000003,194,False,True
2514,-132.54999999999998,67,False,True
2515,-205.09999999999982,143,False,True
2516,-223.2999999999999,196,False,True
2517,-129.59999999999997,67,False,True
2518,-435.2500000000024,500,False,False
2519,-151.89999999999992,113,False,True
2520,-68.55000000000001,23,False,True
2521,-366.2000000000014,354,False,True
2522,-122.14999999999998,44,False,True
2523,-99.95,19,False,True
2524,-196.29999999999987,113,False,True
2525,-168.19999999999987,127,False,True
2526,-465.4500000000018,500,False,False
2527,-226.60000000000014,212,False,True
2528,-98.4,10,False,True
2529,-200.19999999999987,143,False,True
2530,-537.0000000000023,500,False,False
2531,-450.5000000000022,449,False,True
2532,-99.5,20,False,True
2533,-375.1500000000016,382,False,True
2534,-91.8,12,False,True
2535,-542.4000000000017,454,False,True
2536,-396.4500000000026,500,False,False
2537,-178.74999999999986,143,False,True
2538,-104.70000000000002,46,False,True
2539,-84.89999999999999,21,False,True
2540,-214.85000000000002,282,False,True
2541,-466.90000000000236,500,False,False
2542,-98.05000000000001,48,False,True
2543,-78.7,4,False,True
2544,-259.5500000000004,218,False,True
2545,-410.35000000000207,500,False,False
2546,-107.20000000000002,38,False,True
2547,-167.39999999999986,123,False,True
2548,-120.74999999999997,55,False,True
2549,-532.7500000000019,500,False,False
2550,-536.6500000000021,500,False,False
2551,-79.55,1,False,True
2552,-495.2000000000021,500,False,False
2553,-201.69999999999987,134,False,True
2554,-250.04999999999995,140,False,True
2555,-135.84999999999997,45,False,True
2556,-78.75,5,False,True
2557,-419.6500000000024,500,False,False
2558,-459.10000000000196,500,False,False
2559,-367.20000000000124,341,False,True
2560,-599.0500000000006,500,False,False
2561,-100.0,20,False,True
2562,-129.44999999999987,119,False,True
2563,-404.40000000000117,422,False,True
2564,-128.39999999999998,58,False,True
2565,-85.35,10,False,True
2566,-139.89999999999998,68,False,True
2567,-197.64999999999986,112,False,True
2568,-79.6,2,False,True
2569,-473.25000000000216,500,False,False
2570,-462.75000000000114,333,False,True
2571,-581.5000000000011,500,False,False
2572,-184.7499999999999,109,False,True
2573,-88.7,19,False,True
2574,-116.60000000000001,78,False,True
2575,-94.55,38,False,True
2576,-166.69999999999985,116,False,True
2577,-95.5,18,False,True
2578,-87.65,7,False,True
2579,-385.10000000000224,500,False,False
2580,-279.20000000000044,231,False,True
2581,-469.8500000000025,500,False,False
2582,-242.30000000000024,214,False,True
2583,-155.64999999999998,66,False,True
2584,-85.19999999999999,27,False,True
2585,-111.55000000000001,37,False,True
2586,-139.24999999999994,74,False,True
2587,-103.2,26,False,True
2588,-107.30000000000001,50,False,True
2589,-193.3499999999998,172,False,True
2590,-222.05,210,False,True
2591,-184.49999999999986,131,False,True
2592,-118.39999999999999,57,False,True
2593,-407.9500000000023,500,False,False
2594,-93.2,21,False,True
2595,-524.9000000000021,500,False,False
2596,-532.7500000000023,500,False,False
2597,-264.1500000000003,213,False,True
2598,-94.25,22,False,True
2599,-454.70000000000226,500,False,False
2600,-117.85,36,False,True
2601,-130.04999999999995,46,False,True
2602,-99.95,19,False,True
2603,-109.80000000000003,62,False,True
2604,-277.40000000000026,205,False,True
2605,-200.09999999999982,143,False,True
2606,-81.39999999999999,9,False,True
2607,-115.80000000000001,71,False,True
2608,-165.89999999999995,71,False,True
2609,-125.49999999999999,70,False,True
2610,-532.2500000000022,500,False,False
2611,-403.7000000000012,391,False,True
2612,-241.89999999999998,253,False,True
2613,-89.69999999999999,9,False,True
2614,-120.79999999999997,56,False,True
2615,-92.25,21,False,True
2616,-83.0,29,False,True
2617,-567.8500000000008,500,False,False
2618,-171.04999999999984,135,False,True
2619,-140.89999999999992,78,False,True
2620,-146.59999999999985,132,False,True
2621,-306.0000000000006,280,False,True
2622,-90.0,15,False,True
2623,-166.59999999999985,104,False,True
2624,-101.1,33,False,True
2625,-259.25000000000017,212,False,True
2626,-80.05000000000001,74,False,True
2627,-124.19999999999996,66,False,True
2628,-272.15000000000055,257,False,True
2629,-242.40000000000026,216,False,True
2630,-79.6,2,False,True
2631,-142.95,46,False,True
2632,-99.10000000000001,32,False,True
2633,-79.55,1,False,True
2634,-88.95,69,False,True
2635,-414.2500000000024,500,False,False
2636,-231.49999999999994,155,False,True
2637,-106.35000000000001,30,False,True
2638,-174.54999999999995,78,False,True
2639,-300.5000000000005,249,False,True
2640,-218.6999999999999,152,False,True
2641,-499.1000000000023,500,False,False
2642,-141.49999999999991,71,False,True
2643,-108.25,32,False,True
2644,-541.500000000002,500,False,False
2645,-491.3000000000018,500,False,False
2646,-86.6,16,False,True
2647,-98.4,47,False,True
2648,-102.3,47,False,True
2649,-163.44999999999987,110,False,True
2650,-502.000000000002,500,False,False
2651,-484.0000000000019,417,False,True
2652,-136.79999999999995,54,False,True
2653,-530.3000000000014,407,False,True
2654,-87.75000000000003,68,False,True
2655,-322.0500000000008,284,False,True
2656,-157.7999999999999,114,False,True
2657,-111.99999999999994,96,False,True
2658,-156.29999999999995,103,False,True
2659,-110.60000000000001,37,False,True
2660,-234.7500000000004,315,False,True
2661,-83.55,13,False,True
2662,-433.80000000000183,398,False,True
2663,-370.1500000000012,392,False,True
2664,-246.40000000000026,189,False,True
2665,-425.50000000000165,500,False,False
2666,-237.94999999999987,221,False,True
2667,-95.4,53,False,True
2668,-66.4,9,False,True
2669,-130.7,59,False,True
2670,-426.8000000000012,366,False,True
2671,-153.14999999999986,108,False,True
2672,-148.79999999999993,109,False,True
2673,-445.45000000000175,500,False,False
2674,-143.5999999999999,150,False,True
2675,-137.74999999999997,44,False,True
